"state","week","race","kids","food_sufficiency","people"
"Colorado",17,"Black alone, not Hispanic","no","enough wanted",32419.44511344
"Colorado",17,"Black alone, not Hispanic","no","sometimes not enough",8380.11981542
"Colorado",17,"Black alone, not Hispanic","no",NA,418.04215765
"Colorado",17,"Black alone, not Hispanic","yes","enough not wanted",10035.31574644
"Colorado",17,"Black alone, not Hispanic","yes","enough wanted",8833.52939401
"Colorado",17,"Black alone, not Hispanic","yes","sometimes not enough",12890.76748276
"Colorado",17,"Black alone, not Hispanic","yes",NA,8289.4667771
"Colorado",17,"Hispanic or Latino, all Races","no","enough not wanted",99520.11188067
"Colorado",17,"Hispanic or Latino, all Races","no","enough wanted",172752.07283868
"Colorado",17,"Hispanic or Latino, all Races","no","often not enough",5291.10626937
"Colorado",17,"Hispanic or Latino, all Races","no","sometimes not enough",32304.5800365
"Colorado",17,"Hispanic or Latino, all Races","no",NA,24172.03332555
"Colorado",17,"Hispanic or Latino, all Races","yes","enough not wanted",142772.90231534
"Colorado",17,"Hispanic or Latino, all Races","yes","enough wanted",240623.46954988
"Colorado",17,"Hispanic or Latino, all Races","yes","often not enough",27109.6389658
"Colorado",17,"Hispanic or Latino, all Races","yes","sometimes not enough",63025.67910929
"Colorado",17,"Hispanic or Latino, all Races","yes",NA,56276.40570822
"Colorado",17,"Two or more races or Other","no","enough not wanted",15665.01502984
"Colorado",17,"Two or more races or Other","no","enough wanted",45132.01277324
"Colorado",17,"Two or more races or Other","no","often not enough",13764.7974317
"Colorado",17,"Two or more races or Other","no","sometimes not enough",2079.48609254
"Colorado",17,"Two or more races or Other","no",NA,13170.7057328
"Colorado",17,"Two or more races or Other","yes","enough not wanted",35655.11844062
"Colorado",17,"Two or more races or Other","yes","enough wanted",70051.1429382
"Colorado",17,"Two or more races or Other","yes","often not enough",1877.20656619
"Colorado",17,"Two or more races or Other","yes","sometimes not enough",11288.3565506
"Colorado",17,"White alone, not Hispanic","no","enough not wanted",446979.289352782
"Colorado",17,"White alone, not Hispanic","no","enough wanted",1345512.49450246
"Colorado",17,"White alone, not Hispanic","no","often not enough",37039.62406623
"Colorado",17,"White alone, not Hispanic","no","sometimes not enough",82404.55232166
"Colorado",17,"White alone, not Hispanic","no",NA,144844.88245253
"Colorado",17,"White alone, not Hispanic","yes","enough not wanted",250613.95582958
"Colorado",17,"White alone, not Hispanic","yes","enough wanted",671811.098752242
"Colorado",17,"White alone, not Hispanic","yes","often not enough",3359.38516668
"Colorado",17,"White alone, not Hispanic","yes","sometimes not enough",45456.18576262
"Colorado",17,"White alone, not Hispanic","yes",NA,120765.53178786
"Connecticut",13,"Asian alone, not Hispanic","no","enough not wanted",7020.70083963
"Connecticut",13,"Asian alone, not Hispanic","no","enough wanted",24346.36568915
"Connecticut",13,"Asian alone, not Hispanic","no","sometimes not enough",271.57939368
"Connecticut",13,"Asian alone, not Hispanic","no",NA,3884.08726577
"Connecticut",13,"Asian alone, not Hispanic","yes","enough not wanted",5366.07703711
"Connecticut",13,"Asian alone, not Hispanic","yes","enough wanted",25744.84882908
"Connecticut",13,"Asian alone, not Hispanic","yes","sometimes not enough",3423.2021458
"Connecticut",13,"Asian alone, not Hispanic","yes",NA,5771.4367531
"Connecticut",13,"Black alone, not Hispanic","no","enough not wanted",52325.58356514
"Connecticut",13,"Black alone, not Hispanic","no","enough wanted",58009.71424971
"Connecticut",13,"Black alone, not Hispanic","no","often not enough",4140.4176147
"Connecticut",13,"Black alone, not Hispanic","no","sometimes not enough",15095.17848871
"Connecticut",13,"Black alone, not Hispanic","no",NA,7073.2380258
"Connecticut",13,"Black alone, not Hispanic","yes","enough not wanted",29320.87568731
"Connecticut",13,"Black alone, not Hispanic","yes","enough wanted",69026.95155075
"Connecticut",13,"Black alone, not Hispanic","yes","often not enough",4164.88909241
"Connecticut",13,"Black alone, not Hispanic","yes","sometimes not enough",16275.8484572
"Connecticut",13,"Black alone, not Hispanic","yes",NA,18173.30326836
"Connecticut",13,"Hispanic or Latino, all Races","no","enough not wanted",31110.03732434
"Connecticut",13,"Hispanic or Latino, all Races","no","enough wanted",110015.74906674
"Connecticut",13,"Hispanic or Latino, all Races","no","often not enough",1201.41312177
"Connecticut",13,"Hispanic or Latino, all Races","no","sometimes not enough",5315.68666042
"Connecticut",13,"Hispanic or Latino, all Races","no",NA,22253.08344954
"Connecticut",13,"Hispanic or Latino, all Races","yes","enough not wanted",89263.46686033
"Connecticut",13,"Hispanic or Latino, all Races","yes","enough wanted",79851.4566053
"Connecticut",13,"Hispanic or Latino, all Races","yes","often not enough",2575.37675561
"Connecticut",13,"Hispanic or Latino, all Races","yes","sometimes not enough",38974.05911389
"Connecticut",13,"Hispanic or Latino, all Races","yes",NA,35884.67104028
"Connecticut",13,"Two or more races or Other","no","enough not wanted",20089.96130698
"Connecticut",13,"Two or more races or Other","no","enough wanted",15937.67508892
"Connecticut",13,"Two or more races or Other","no","sometimes not enough",543.15878736
"Connecticut",13,"Two or more races or Other","no",NA,8922.17993078
"Connecticut",13,"Two or more races or Other","yes","enough not wanted",18754.62596594
"Connecticut",13,"Two or more races or Other","yes","enough wanted",18162.78436002
"Connecticut",13,"Two or more races or Other","yes","often not enough",4861.50390437
"Connecticut",13,"Two or more races or Other","yes","sometimes not enough",7432.87942027
"Connecticut",13,"Two or more races or Other","yes",NA,4905.9332821
"Connecticut",13,"White alone, not Hispanic","no","enough not wanted",287256.98878207
"Connecticut",13,"White alone, not Hispanic","no","enough wanted",785110.01956415
"Connecticut",13,"White alone, not Hispanic","no","often not enough",11156.9241582
"Connecticut",13,"White alone, not Hispanic","no","sometimes not enough",33756.9415208
"Connecticut",13,"White alone, not Hispanic","no",NA,165083.8030498
"Connecticut",13,"White alone, not Hispanic","yes","enough not wanted",150062.45703528
"Connecticut",13,"White alone, not Hispanic","yes","enough wanted",325987.90000964
"Connecticut",13,"White alone, not Hispanic","yes","often not enough",5054.48219113
"Connecticut",13,"White alone, not Hispanic","yes","sometimes not enough",57805.04425898
"Connecticut",13,"White alone, not Hispanic","yes",NA,45658.43942924
"Connecticut",14,"Asian alone, not Hispanic","no","enough not wanted",7552.28274134
"Connecticut",14,"Asian alone, not Hispanic","no","enough wanted",26294.85014662
"Connecticut",14,"Asian alone, not Hispanic","no","often not enough",1030.61789265
"Connecticut",14,"Asian alone, not Hispanic","no","sometimes not enough",3454.80862284
"Connecticut",14,"Asian alone, not Hispanic","no",NA,4984.36007732
"Connecticut",14,"Asian alone, not Hispanic","yes","enough not wanted",7424.97592704
"Connecticut",14,"Asian alone, not Hispanic","yes","enough wanted",34708.63578576
"Connecticut",14,"Asian alone, not Hispanic","yes","sometimes not enough",655.66692655
"Connecticut",14,"Asian alone, not Hispanic","yes",NA,10462.68467
"Connecticut",14,"Black alone, not Hispanic","no","enough not wanted",14390.39562208
"Connecticut",14,"Black alone, not Hispanic","no","enough wanted",73031.98047184
"Connecticut",14,"Black alone, not Hispanic","no","often not enough",3976.29581068
"Connecticut",14,"Black alone, not Hispanic","no","sometimes not enough",3037.36716483
"Connecticut",14,"Black alone, not Hispanic","no",NA,33864.88637523
"Connecticut",14,"Black alone, not Hispanic","yes","enough not wanted",26687.3327362
"Connecticut",14,"Black alone, not Hispanic","yes","enough wanted",69427.28121878
"Connecticut",14,"Black alone, not Hispanic","yes","often not enough",4696.5921815
"Connecticut",14,"Black alone, not Hispanic","yes","sometimes not enough",6089.17250164
"Connecticut",14,"Black alone, not Hispanic","yes",NA,38404.69591796
"Connecticut",14,"Hispanic or Latino, all Races","no","enough not wanted",65119.14056149
"Connecticut",14,"Hispanic or Latino, all Races","no","enough wanted",86959.14158243
"Connecticut",14,"Hispanic or Latino, all Races","no","often not enough",478.94578424
"Connecticut",14,"Hispanic or Latino, all Races","no","sometimes not enough",36354.26800936
"Connecticut",14,"Hispanic or Latino, all Races","no",NA,14370.26190912
"Connecticut",14,"Hispanic or Latino, all Races","yes","enough not wanted",67711.58680664
"Connecticut",14,"Hispanic or Latino, all Races","yes","enough wanted",66320.86797097
"Connecticut",14,"Hispanic or Latino, all Races","yes","often not enough",9335.78423901
"Connecticut",14,"Hispanic or Latino, all Races","yes","sometimes not enough",28708.67570307
"Connecticut",14,"Hispanic or Latino, all Races","yes",NA,41086.3274337
"Connecticut",14,"Two or more races or Other","no","enough not wanted",10213.57881393
"Connecticut",14,"Two or more races or Other","no","enough wanted",17683.21535484
"Connecticut",14,"Two or more races or Other","no","often not enough",4941.70602346
"Connecticut",14,"Two or more races or Other","no","sometimes not enough",865.74827208
"Connecticut",14,"Two or more races or Other","no",NA,5792.41923956
"Connecticut",14,"Two or more races or Other","yes","enough not wanted",7520.8263687
"Connecticut",14,"Two or more races or Other","yes","enough wanted",22849.06214016
"Connecticut",14,"Two or more races or Other","yes","often not enough",481.54885206
"Connecticut",14,"Two or more races or Other","yes","sometimes not enough",5008.28196065
"Connecticut",14,"Two or more races or Other","yes",NA,3513.73018418
"Connecticut",14,"White alone, not Hispanic","no","enough not wanted",317073.2033962
"Connecticut",14,"White alone, not Hispanic","no","enough wanted",726241.00826472
"Connecticut",14,"White alone, not Hispanic","no","often not enough",12244.97170974
"Connecticut",14,"White alone, not Hispanic","no","sometimes not enough",83530.7310055
"Connecticut",14,"White alone, not Hispanic","no",NA,163686.88049184
"Connecticut",14,"White alone, not Hispanic","yes","enough not wanted",117303.78662852
"Connecticut",14,"White alone, not Hispanic","yes","enough wanted",348863.2888412
"Connecticut",14,"White alone, not Hispanic","yes","often not enough",7118.9966162
"Connecticut",14,"White alone, not Hispanic","yes","sometimes not enough",32575.39065814
"Connecticut",14,"White alone, not Hispanic","yes",NA,58294.74238603
"Connecticut",15,"Asian alone, not Hispanic","no","enough not wanted",14096.20076208
"Connecticut",15,"Asian alone, not Hispanic","no","enough wanted",30594.47937064
"Connecticut",15,"Asian alone, not Hispanic","no","often not enough",866.70719214
"Connecticut",15,"Asian alone, not Hispanic","no","sometimes not enough",2971.2806746
"Connecticut",15,"Asian alone, not Hispanic","no",NA,5276.94155514
"Connecticut",15,"Asian alone, not Hispanic","yes","enough not wanted",14175.65271614
"Connecticut",15,"Asian alone, not Hispanic","yes","enough wanted",35572.47606045
"Connecticut",15,"Asian alone, not Hispanic","yes","sometimes not enough",2685.2764747
"Connecticut",15,"Asian alone, not Hispanic","yes",NA,7422.6067761
"Connecticut",15,"Black alone, not Hispanic","no","enough not wanted",41606.63142391
"Connecticut",15,"Black alone, not Hispanic","no","enough wanted",61776.41626316
"Connecticut",15,"Black alone, not Hispanic","no","sometimes not enough",7361.51603276
"Connecticut",15,"Black alone, not Hispanic","no",NA,45749.60238023
"Connecticut",15,"Black alone, not Hispanic","yes","enough not wanted",23017.98390539
"Connecticut",15,"Black alone, not Hispanic","yes","enough wanted",51622.94696726
"Connecticut",15,"Black alone, not Hispanic","yes","often not enough",18142.89913676
"Connecticut",15,"Black alone, not Hispanic","yes","sometimes not enough",12272.70006201
"Connecticut",15,"Black alone, not Hispanic","yes",NA,12055.30382799
"Connecticut",15,"Hispanic or Latino, all Races","no","enough not wanted",69037.21319406
